query,seller_name,seller_id,rate
zezy 350,OneOne Shop,38076,0.95454545454545459
giay yz 350,OneOne Shop,38076,0.935064935064935
yeye 350 beluga 2.0,OneOne Shop,38076,0.92903225806451617
yzzy 350,OneOne Shop,38076,0.91719745222929938
giày yeezy 350 v2,OneOne Shop,38076,0.91139240506329111
giày sneakers nam 350,OneOne Shop,38076,0.9101123595505618
yezzy 350,OneOne Shop,38076,0.90929965556831227
giày zy 350,OneOne Shop,38076,0.907563025210084
giày yz 350,OneOne Shop,38076,0.89408029031526426
đôi giày yeezy boost 350,OneOne Shop,38076,0.88732394366197187
giày yeezy nam 350,OneOne Shop,38076,0.8834355828220859
giày 350 v2,OneOne Shop,38076,0.875
giầy yzy 350,OneOne Shop,38076,0.87096774193548387
giày 350 nam,OneOne Shop,38076,0.853448275862069
yz 350 snaker,OneOne Shop,38076,0.85135135135135132
giầy yezzy 350,OneOne Shop,38076,0.84375
giày yeezy 350 đổi màu,OneOne Shop,38076,0.84112149532710279
sneaker nam 350,OneOne Shop,38076,0.81987577639751552
350,OneOne Shop,38076,0.81355932203389836
giày yz 350 nam,OneOne Shop,38076,0.81203007518796988
yezzy 350 v2,OneOne Shop,38076,0.81126760563380285
sply 350,OneOne Shop,38076,0.80597014925373134
giày nam yeezy 350,OneOne Shop,38076,0.79338842975206614
giày yêze 350 chuyển màu,OneOne Shop,38076,0.74611398963730569
giay yeezy boost 350 v2,OneOne Shop,38076,0.743801652892562
giày yeezy 350,OneOne Shop,38076,0.72361809045226133
yz 350,OneOne Shop,38076,0.69448183041722744
giầy yz 350,OneOne Shop,38076,0.675
yz 350 giày nam,OneOne Shop,38076,0.66107030430220359
đầm bầu size 2xl,KOREA MOM,38257,0.66666666666666663
lubo kids,LUBO KIDS,38310,0.972972972972973
dép lê xốp,LUBO KIDS,38310,0.90566037735849059
hình dán dép cross,LUBO KIDS,38310,0.87912087912087911
giầy converse nữ vàng,Vương Converse,38333,0.69565217391304346
giày converse nữ vàng,Vương Converse,38333,0.67724867724867721
marker brush,KAMIPAPER,38370,1.0
brush marker,KAMIPAPER,38370,0.81538461538461537
sơn angerlus,MinhThắng art shop,38387,1.0
acrylic 3d,MinhThắng art shop,38387,0.995850622406639
sơn arylic,MinhThắng art shop,38387,0.98522167487684731
sơn acylic,MinhThắng art shop,38387,0.96
sơn acrylic 3d,MinhThắng art shop,38387,0.95522388059701491
sơn 3d arcylic,MinhThắng art shop,38387,0.89552238805970152
sơn acrylic,MinhThắng art shop,38387,0.84109916367980886
màu acrylic 3d 300ml,MinhThắng art shop,38387,0.82725060827250607
sơn angelus,MinhThắng art shop,38387,0.77419354838709675
iope cushion,Skinvera,38446,0.97046413502109707
hanyul,Skinvera,38446,0.93959731543624159
cushion iope,Skinvera,38446,0.91390728476821192
dầu gội ryo,Skinvera,38446,0.83832335329341312
mamonde rose,Skinvera,38446,0.70892018779342725
missha cushion,Skinvera,38446,0.70540098199672663
iope,Skinvera,38446,0.67829457364341084
laniege,Skinvera,38446,0.66046511627906979
toner innisfree,Skinvera,38446,0.66017052375152252
fila ray,koollookstore,38450,1.0
fila ray tracer,koollookstore,38450,1.0
fila oakmont,koollookstore,38450,1.0
fila distuptor3,koollookstore,38450,1.0
giày fila ray,koollookstore,38450,1.0
giày fila oakmont,koollookstore,38450,1.0
marhen,koollookstore,38450,1.0
marhen.j,koollookstore,38450,1.0
fila ray,koollookstore,38450,1.0
fila real,koollookstore,38450,1.0
fila disruptor2,koollookstore,38450,1.0
giày fila chính hãng,koollookstore,38450,1.0
bt21 hunt,koollookstore,38450,1.0
fila giay nu,koollookstore,38450,1.0
fila oakmont tr,koollookstore,38450,1.0
fila shoe,koollookstore,38450,1.0
bt21 x hunt,koollookstore,38450,1.0
fila disruptor3,koollookstore,38450,1.0
marhen j,koollookstore,38450,0.998114985862394
skin1004 madagascar,koollookstore,38450,0.99726775956284153
candy lab,koollookstore,38450,0.99567099567099571
madagascar centella,koollookstore,38450,0.99336283185840712
ưhite fila,koollookstore,38450,0.99290780141843971
fila,koollookstore,38450,0.98838480704081455
marhen j bag,koollookstore,38450,0.98818897637795278
fila,koollookstore,38450,0.98798185941043082
skin1004,koollookstore,38450,0.98708920187793425
fila disruptor 2,koollookstore,38450,0.98708288482238971
giay fila,koollookstore,38450,0.98399085191538027
fila disruptor,koollookstore,38450,0.98237885462555063
fila giay,koollookstore,38450,0.97575757575757571
fila,koollookstore,38450,0.97468354430379744
fila discruptor,koollookstore,38450,0.96666666666666667
giầy fila,koollookstore,38450,0.96478873239436624
fila giày,koollookstore,38450,0.95245783997129529
giày fila disruptor 2,koollookstore,38450,0.9517241379310345
giày fila,koollookstore,38450,0.94594594594594594
fila nón,koollookstore,38450,0.94285714285714284
giày fila,koollookstore,38450,0.9397227558278386
giay fila,koollookstore,38450,0.9285714285714286
fila shoes,koollookstore,38450,0.92805755395683454
fila nữ,koollookstore,38450,0.90205011389521639
madagascar,koollookstore,38450,0.90020935101186328
giầy fila,koollookstore,38450,0.88235294117647056
giày fila fake,koollookstore,38450,0.8625
madagascar serum,koollookstore,38450,0.84263959390862941
serum madagascar,koollookstore,38450,0.82173913043478264
balo fila,koollookstore,38450,0.82116788321167888
sneaker fila,koollookstore,38450,0.79032258064516125
dày fila,koollookstore,38450,0.78531073446327682
tất fila,koollookstore,38450,0.77777777777777779
tinh chất rau má madagascar,koollookstore,38450,0.741304347826087
fila sneaker,koollookstore,38450,0.67938931297709926
giay cot day,Shopping Như Ý,38526,0.95744680851063835
sandal nữ cột dây,Shopping Như Ý,38526,0.78397212543554007
giày sandal cột dây,Shopping Như Ý,38526,0.73705179282868527
quần áo của chó kiểng,Dịch Vụ Thú Cưng TPHCM,38555,1.0
ao quan cho cho meo,Dịch Vụ Thú Cưng TPHCM,38555,1.0
₫ồ coslay cho chó con mặc,Dịch Vụ Thú Cưng TPHCM,38555,1.0
quần áo cho mèo con,Dịch Vụ Thú Cưng TPHCM,38555,1.0
áo quần cho mèo,Dịch Vụ Thú Cưng TPHCM,38555,1.0
bộ quần áo cho chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,1.0
đồ cho chó áo quần,Dịch Vụ Thú Cưng TPHCM,38555,1.0
áo cho cho,Dịch Vụ Thú Cưng TPHCM,38555,1.0
ao quan thu cung,Dịch Vụ Thú Cưng TPHCM,38555,1.0
quần áo chó mèo hai chân trước,Dịch Vụ Thú Cưng TPHCM,38555,1.0
áo cho mèo,Dịch Vụ Thú Cưng TPHCM,38555,1.0
quần áo dính liền hình con gấu bông dành cho trẻ 12 tuổi,Dịch Vụ Thú Cưng TPHCM,38555,0.99145299145299148
quần áo chó mèo giá rẻ,Dịch Vụ Thú Cưng TPHCM,38555,0.98581560283687941
áo quần cho mèo con,Dịch Vụ Thú Cưng TPHCM,38555,0.98305084745762716
ao quan cho meo,Dịch Vụ Thú Cưng TPHCM,38555,0.9817351598173516
áo 4 chân cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.97551020408163269
quần ái cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.97484276729559749
ao 4 chan cho thu cung,Dịch Vụ Thú Cưng TPHCM,38555,0.972972972972973
quần áo cho con chó,Dịch Vụ Thú Cưng TPHCM,38555,0.97222222222222221
áo quần cho chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.97204301075268817
áo cho mèo hình thú,Dịch Vụ Thú Cưng TPHCM,38555,0.96644295302013428
áo cho chó rẽ,Dịch Vụ Thú Cưng TPHCM,38555,0.9642857142857143
quần áo dài tay cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.95817490494296575
quan ao chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.93913043478260871
thú cưng  chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.93413173652694614
áo quần cho chó giá rẻ nhất,Dịch Vụ Thú Cưng TPHCM,38555,0.93103448275862066
áo vấy cho chó cưng,Dịch Vụ Thú Cưng TPHCM,38555,0.92715231788079466
áo thun bóng đá cho chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.92307692307692313
quần áo cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.92248062015503873
quần áo chó pic 10 nghìn,Dịch Vụ Thú Cưng TPHCM,38555,0.918918918918919
bộ đồ cho thu cưng chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.90566037735849059
áo quần cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.90562248995983941
quan ao cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.9
phụ kiện quần áo cho chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.89644970414201186
aó cho con chó nhỏ,Dịch Vụ Thú Cưng TPHCM,38555,0.89494163424124518
quần áo cho chó pốc,Dịch Vụ Thú Cưng TPHCM,38555,0.89353612167300378
quần áo cho chó nâu đo,Dịch Vụ Thú Cưng TPHCM,38555,0.88186356073211314
địu thú cưng,Dịch Vụ Thú Cưng TPHCM,38555,0.87912087912087911
quần áo chó poodle,Dịch Vụ Thú Cưng TPHCM,38555,0.8771929824561403
tô đựng thức ăn cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.87378640776699024
quần áo  chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.8728813559322034
do mai mong cho meo,Dịch Vụ Thú Cưng TPHCM,38555,0.87096774193548387
địu vải cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.8693467336683417
quần áo tết cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.85828877005347592
quần áo cho thú cưng giá rẻ,Dịch Vụ Thú Cưng TPHCM,38555,0.85470085470085466
vớ chân cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.84918793503480283
balo địu chó,Dịch Vụ Thú Cưng TPHCM,38555,0.84422110552763818
quan ao cho cho,Dịch Vụ Thú Cưng TPHCM,38555,0.842869342442357
quần áo cho mèo giá rẻ,Dịch Vụ Thú Cưng TPHCM,38555,0.8424015009380863
quần áo cho thú,Dịch Vụ Thú Cưng TPHCM,38555,0.83168316831683164
quan ao meo,Dịch Vụ Thú Cưng TPHCM,38555,0.82786885245901642
áo thú cüng,Dịch Vụ Thú Cưng TPHCM,38555,0.82442748091603058
quần áo chó,Dịch Vụ Thú Cưng TPHCM,38555,0.82281553398058249
áo cho chó( ""50,Dịch Vụ Thú Cưng TPHCM,38555,0.81428571428571428
quần áo cho mèo có balo,Dịch Vụ Thú Cưng TPHCM,38555,0.807909604519774
áo hopdy chi chó,Dịch Vụ Thú Cưng TPHCM,38555,0.80536912751677847
quan ap cho cho meo,Dịch Vụ Thú Cưng TPHCM,38555,0.79768786127167635
quần áo cho chó con,Dịch Vụ Thú Cưng TPHCM,38555,0.79180151024811218
hạt thức ăn cho chó mèo kg,Dịch Vụ Thú Cưng TPHCM,38555,0.78832116788321172
quan ao chong lanh cho thu cung,Dịch Vụ Thú Cưng TPHCM,38555,0.78504672897196259
địu thú cưng,Dịch Vụ Thú Cưng TPHCM,38555,0.782608695652174
quan ao cho meo,Dịch Vụ Thú Cưng TPHCM,38555,0.78036175710594313
quan ao cho thu cung,Dịch Vụ Thú Cưng TPHCM,38555,0.76923076923076927
áo cho chó 2kg,Dịch Vụ Thú Cưng TPHCM,38555,0.76595744680851063
đựng thức ăn cho mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.76271186440677963
áo lân cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.75789473684210529
quần áo mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.75741525423728817
áo quần cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.75423265974877118
áo quần cho giống cho poodle,Dịch Vụ Thú Cưng TPHCM,38555,0.751412429378531
địu thú cưng,Dịch Vụ Thú Cưng TPHCM,38555,0.75
địu mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.7466666666666667
áo quần cho thú cưng nhỏ nhất,Dịch Vụ Thú Cưng TPHCM,38555,0.746268656716418
quần áo cho mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.74583247581806955
quần áo cho cuna,Dịch Vụ Thú Cưng TPHCM,38555,0.7446236559139785
quần áo chó con,Dịch Vụ Thú Cưng TPHCM,38555,0.73775773195876293
quần áo cho chó 1 tháng tuổi,Dịch Vụ Thú Cưng TPHCM,38555,0.73587570621468923
mèo chó,Dịch Vụ Thú Cưng TPHCM,38555,0.73043478260869565
áo cho chó con poddle,Dịch Vụ Thú Cưng TPHCM,38555,0.72786885245901645
quần áo cho con gái 11 tuoi sai 40,Dịch Vụ Thú Cưng TPHCM,38555,0.72413793103448276
quan ao thu cung,Dịch Vụ Thú Cưng TPHCM,38555,0.72368421052631582
áo cho chó rẻ,Dịch Vụ Thú Cưng TPHCM,38555,0.71698113207547165
địu chó mới nhất,Dịch Vụ Thú Cưng TPHCM,38555,0.71641791044776115
quần áo cho thú cưng đẹp,Dịch Vụ Thú Cưng TPHCM,38555,0.71523178807947019
quần áo thú,Dịch Vụ Thú Cưng TPHCM,38555,0.711864406779661
địu cho chó trai,Dịch Vụ Thú Cưng TPHCM,38555,0.70588235294117652
áo cho mèo 1 đến 10kg,Dịch Vụ Thú Cưng TPHCM,38555,0.68789808917197448
quần áo cho chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.68554621848739494
quần chó,Dịch Vụ Thú Cưng TPHCM,38555,0.68292682926829273
ao vo cho meo,Dịch Vụ Thú Cưng TPHCM,38555,0.67672413793103448
quần cho chó,Dịch Vụ Thú Cưng TPHCM,38555,0.66949152542372881
mũ lưỡi trai cho chó mèo,Dịch Vụ Thú Cưng TPHCM,38555,0.66666666666666663
quần áo cho chó cái,Dịch Vụ Thú Cưng TPHCM,38555,0.66235864297253633
áo khoác hai màu,SHOP GIA PHÚC,38700,0.80630630630630629
giay toms,TOMS STORE,38744,1.0
toms,TOMS STORE,38744,0.9983974358974359
giày toms,TOMS STORE,38744,0.98540772532188836
streetwear,BBDC Street Wear,38779,0.89538461538461533
giày sandal đế gai,Mon Shop Store,38810,0.78431372549019607
giày sandal nam đế cao,Mon Shop Store,38810,0.67164179104477617
vay nu cho tre con,Quần áo Khánh Linh,38891,0.97701149425287359
váy lanh 2 dây cho bé gái kl,Quần áo Khánh Linh,38891,0.94047619047619047
váy maxi đi biển cho bé,Quần áo Khánh Linh,38891,0.93693693693693691
bộ lanh bé gái hằng trang,Quần áo Khánh Linh,38891,0.90647482014388492
vay dui be gai,Quần áo Khánh Linh,38891,0.87982832618025753
váy mặc đi biển,Quần áo Khánh Linh,38891,0.87763713080168781
váy xuông đi biển,Quần áo Khánh Linh,38891,0.8125
váy đi biển trẻ em,Quần áo Khánh Linh,38891,0.74498567335243548
váy suông cho be 20kg,Quần áo Khánh Linh,38891,0.74089068825910931
quần áo bé trai size đại,Quần áo Khánh Linh,38891,0.73584905660377353
đồ mặc nhà bé gái,Quần áo Khánh Linh,38891,0.72832369942196529
đồ bộ bé trai size đại,Quần áo Khánh Linh,38891,0.67241379310344829
iring iphone,Phụ Kiện Hạnh Nguyên,38894,0.95061728395061729
ốp lưng kèm iring,Phụ Kiện Hạnh Nguyên,38894,0.72641509433962259
quạt iphone,Phụ Kiện Hạnh Nguyên,38894,0.71287128712871284
moxpad,IDO Audio,38897,1.0
urbanista,IDO Audio,38897,1.0
mee audio,IDO Audio,38897,1.0
moxpad x3,IDO Audio,38897,0.890495867768595
tai nghe moxpad,IDO Audio,38897,0.75912408759124084
tả chó,Pet Sài Gon,38907,0.77519379844961245
tả quần cho chó,Pet Sài Gon,38907,0.663594470046083
pnj nhan nam,Bạc Cao Cấp Ngọc Giàu,39185,1.0
nhẫn nam đẹp,Bạc Cao Cấp Ngọc Giàu,39185,1.0
nhan doi mau den,Bạc Cao Cấp Ngọc Giàu,39185,0.99667774086378735
nhẫn cổ nam,Bạc Cao Cấp Ngọc Giàu,39185,0.94444444444444442
nhẫn nam my,Bạc Cao Cấp Ngọc Giàu,39185,0.875
nhẫn đeo ngón út nam,Bạc Cao Cấp Ngọc Giàu,39185,0.85365853658536583
nhan deo tay cua nam,Bạc Cao Cấp Ngọc Giàu,39185,0.83535108958837767
nhẫn đôi trung,Bạc Cao Cấp Ngọc Giàu,39185,0.81620314389359128
vong chan lắc nữ,Bạc Cao Cấp Ngọc Giàu,39185,0.80136986301369861
nhan vang that nam,Bạc Cao Cấp Ngọc Giàu,39185,0.79646017699115046
nhẫn đẹp nam,Bạc Cao Cấp Ngọc Giàu,39185,0.7344632768361582
nhan nu tre con,Bạc Cao Cấp Ngọc Giàu,39185,0.72815533980582525
nồi cơm điện cỡ lớn,Bạc Cao Cấp Ngọc Giàu,39185,0.70754716981132071
nhẫn dành cho nam,Bạc Cao Cấp Ngọc Giàu,39185,0.65789473684210531
black shark 2,Tech Shark,39195,0.74703004891684133
xiaomi shark 2,Tech Shark,39195,0.74545454545454548
black shark,Tech Shark,39195,0.69274483803750708
xiaomi black shark 2,Tech Shark,39195,0.68974145120934116
black shark helo,Tech Shark,39195,0.68724279835390945
xiaomi black shark 2 pro,Tech Shark,39195,0.66666666666666663
lụa thái tuấn,KAPI SHOP,39197,0.7567567567567568
giày cơ động,Giày Đức Shop,39201,0.91304347826086951
dép nam trẻ em,Giày Đức Shop,39201,0.70129870129870131
giay da nam cao co,Giày Đức Shop,39201,0.65789473684210531
sơ mi bbr,LUCASSTORE,39203,0.926829268292683
áo bbr,LUCASSTORE,39203,0.89772727272727271
áo sơ mi bbr,LUCASSTORE,39203,0.87624466571834991
ao sơ mi nam cộc tay,LUCASSTORE,39203,0.819327731092437
óp lưng sony xa1 hình gấu,TTHSHOP,39229,1.0
op oppo f11 pro supreme,TTHSHOP,39229,1.0
vsmart active 1 ốp,TTHSHOP,39229,1.0
ốp sasung a70,TTHSHOP,39229,1.0
op lung boc toan vien sony xa ultra hinh one piece,TTHSHOP,39229,1.0
ốp lưng siêu hot 2019 %2cdành cho máy vsmart joy 1 plus - ốp silicon dẻo cao cấp,TTHSHOP,39229,0.99212598425196852
ốp hình máy vsmart joy 1+,TTHSHOP,39229,0.98130841121495327
óp lưng sony xa1 hình gấu cute,TTHSHOP,39229,0.97080291970802923
op lung hua wei p30 lite,TTHSHOP,39229,0.944954128440367
op sony xa,TTHSHOP,39229,0.941747572815534
ốp 6s luffy,TTHSHOP,39229,0.93023255813953487
ốp lưng siêu đẹp,TTHSHOP,39229,0.91743119266055051
ốp luffy,TTHSHOP,39229,0.90677966101694918
ốp vsmart joy 1,TTHSHOP,39229,0.9
op lung xa1,TTHSHOP,39229,0.88727272727272732
ốp p30,TTHSHOP,39229,0.85572139303482586
ốp vsmart joy1+,TTHSHOP,39229,0.84968684759916491
op lung a8+,TTHSHOP,39229,0.83620689655172409
ốp vsmart joy1+ pq4002,TTHSHOP,39229,0.82517482517482521
ốp sony xa,TTHSHOP,39229,0.80627306273062727
ốp vsmart joy1,TTHSHOP,39229,0.80512820512820515
op lung vsmart,TTHSHOP,39229,0.8038507821901324
ốp lưng dẻo dành cho oppo f11 pro,TTHSHOP,39229,0.80158730158730163
op lung baymax sony xa1,TTHSHOP,39229,0.79661016949152541
ốp đt sony,TTHSHOP,39229,0.79508196721311475
op lung silicon vsmat,TTHSHOP,39229,0.77832512315270941
ốp lương note8,TTHSHOP,39229,0.76229508196721307
ốp sony f3216,TTHSHOP,39229,0.75401069518716579
ốp sony,TTHSHOP,39229,0.75
ốp lưng dành cho máy vsmart joy 1,TTHSHOP,39229,0.72807017543859653
ốp lưng xa1,TTHSHOP,39229,0.72649572649572647
ốp note8,TTHSHOP,39229,0.71971066907775771
ốp lưng vsmart joy 1+,TTHSHOP,39229,0.71065989847715738
ốp sony xa1 plus,TTHSHOP,39229,0.7103274559193955
ốp lưng siêu hot 2019  dành cho máy vsmart active 1 plus,TTHSHOP,39229,0.70634920634920639
ốp lưng hình chó sói,TTHSHOP,39229,0.7053571428571429
op a20,TTHSHOP,39229,0.703125
ốp xiami note 7,TTHSHOP,39229,0.69230769230769229
ốp vsmart joy 1+,TTHSHOP,39229,0.68824110671936756
ốp lưng ss note8,TTHSHOP,39229,0.68341708542713564
op vsmart active1,TTHSHOP,39229,0.68152866242038213
ốp lưng cho vsmart active 1,TTHSHOP,39229,0.68055555555555558
ốp xa1 plus,TTHSHOP,39229,0.68041237113402064
op lung vsmart joy1,TTHSHOP,39229,0.6619718309859155
ốp vsmart active 1,TTHSHOP,39229,0.65789473684210531
dép thể nam,CN SNEAKER,39256,1.0
dép the thao,CN SNEAKER,39256,0.78481012658227844
dép cao su danh cho nu,CN SNEAKER,39256,0.743801652892562
dép đúc nam adidas,CN SNEAKER,39256,0.71232876712328763
dép su,CN SNEAKER,39256,0.6741573033707865
dép đúc adidas,CN SNEAKER,39256,0.66666666666666663
áo thun nguoi nhên,Kak Design,39274,1.0
áo kwas,Kak Design,39274,1.0
love you 3000,Kak Design,39274,1.0
áo năm sinh 1991,Kak Design,39274,1.0
1999,Kak Design,39274,1.0
đồng hồ  thể  thao  nữ,Kak Design,39274,1.0
áo crotop thể thao,Kak Design,39274,1.0
poster người nhện,Kak Design,39274,1.0
father,Kak Design,39274,1.0
au thun xxl,Kak Design,39274,1.0
áo thun siêu mỏng,Kak Design,39274,1.0
ao thun day nam,Kak Design,39274,1.0
bộ thun cotton nữ tay dài,Kak Design,39274,1.0
áo thun  nam chất,Kak Design,39274,1.0
shop quần áo pt 2000,Kak Design,39274,1.0
áo thun cotton nam 90kg,Kak Design,39274,1.0
shawn mendes,Kak Design,39274,0.9821428571428571
áo thun trơn nam nữ,Kak Design,39274,0.98181818181818181
áo phông nam in số 1997,Kak Design,39274,0.9773755656108597
áo uniqlo kaws,Kak Design,39274,0.97354497354497349
áo thun nam ngau,Kak Design,39274,0.972972972972973
quàn áo chất nữ,Kak Design,39274,0.9642857142857143
ao thun tron nu,Kak Design,39274,0.9642857142857143
áo thun cotton nu,Kak Design,39274,0.95575221238938057
áo thun uniqlo x kaws,Kak Design,39274,0.9538461538461539
áo gấu kaws,Kak Design,39274,0.95364238410596025
áo kaws authetic,Kak Design,39274,0.95238095238095233
áo thun co ton nam,Kak Design,39274,0.94736842105263153
áo thun say happy,Kak Design,39274,0.93913043478260871
đức vua hắc ám tập 2,Kak Design,39274,0.9152542372881356
áo thun nam chất,Kak Design,39274,0.90476190476190477
áo thun vải cotton,Kak Design,39274,0.9
áo thun ngầu nữ,Kak Design,39274,0.9
áo kaws x uniqlo,Kak Design,39274,0.89940828402366868
kaws x uniqlo,Kak Design,39274,0.89873417721518989
uniqlo kaws,Kak Design,39274,0.896551724137931
day nữ,Kak Design,39274,0.8925619834710744
áo thun bape nam,Kak Design,39274,0.87804878048780488
áo thun tr004,Kak Design,39274,0.87378640776699024
kaws uniqlo,Kak Design,39274,0.871927554980595
uniqlo x kaws,Kak Design,39274,0.86347517730496459
áo nam ngầu,Kak Design,39274,0.8571428571428571
áo kaws,Kak Design,39274,0.855072463768116
áo uniqlo x kaws,Kak Design,39274,0.843501326259947
áo kaws,Kak Design,39274,0.83161915956508958
áo thun nữ đen 1995,Kak Design,39274,0.82233502538071068
tee kaws,Kak Design,39274,0.80740740740740746
kaws,Kak Design,39274,0.80693795863909268
balo nguoi người nhện,Kak Design,39274,0.8
áo 1999,Kak Design,39274,0.782608695652174
áo nam 1994,Kak Design,39274,0.782608695652174
áo i love you 3000,Kak Design,39274,0.77777777777777779
áo phông nữ ngầu,Kak Design,39274,0.77142857142857146
ao thun chong nang nam,Kak Design,39274,0.76595744680851063
pt2000,Kak Design,39274,0.73972602739726023
áo thun nam 1996,Kak Design,39274,0.73255813953488369
áo ngầu nam rẻ tiền,Kak Design,39274,0.72972972972972971
áo thun nam chất,Kak Design,39274,0.72368421052631582
áo thun 1995,Kak Design,39274,0.71287128712871284
quần áo nữ ngầu,Kak Design,39274,0.71052631578947367
áo thun gấu kaws,Kak Design,39274,0.68613138686131392
kem cây,Kak Design,39274,0.68354430379746833
cỏ mềm,Cỏ mềm,39419,1.0
son gạo cỏ mềm,Cỏ mềm,39419,1.0
cỏ mềm homlab,Cỏ mềm,39419,1.0
son cỏ mềm?utm_source=google,Cỏ mềm,39419,1.0
son lụa mini,Cỏ mềm,39419,1.0
cỏ mềm son,Cỏ mềm,39419,1.0
cỏ mềm homelab,Cỏ mềm,39419,0.99769053117782913
cỏ mềm,Cỏ mềm,39419,0.99735449735449733
son gạo,Cỏ mềm,39419,0.97814207650273222
son co mem,Cỏ mềm,39419,0.95867768595041325
son cỏ mềm handmade,Cỏ mềm,39419,0.952
son cỏ mềm,Cỏ mềm,39419,0.928035043804756
son sivanna,Cỏ mềm,39419,0.875
son môi cỏ mềm,Cỏ mềm,39419,0.81467181467181471
son lụa cỏ mềm,Cỏ mềm,39419,0.77812995245641836
son dior mini,Cỏ mềm,39419,0.70673076923076927
dép xl,Shop đồ đôi HQcouple,39425,1.0
in hình áo đôi theo yêu cầu,Shop đồ đôi HQcouple,39425,1.0
đôi dép lò so,Shop đồ đôi HQcouple,39425,1.0
3659435640656,Shop đồ đôi HQcouple,39425,1.0
áo váy gia đình,Shop đồ đôi HQcouple,39425,1.0
8794284883887,Shop đồ đôi HQcouple,39425,1.0
rèm cầu vồng hàn quốc,Shop đồ đôi HQcouple,39425,1.0
balô hologram backpack cầu vồng,Shop đồ đôi HQcouple,39425,0.99337748344370858
áo thun nan  sọc ngang nhỏ,Shop đồ đôi HQcouple,39425,0.98039215686274506
dép đôi mắt,Shop đồ đôi HQcouple,39425,0.98039215686274506
kẹo cầu vồng chups chups,Shop đồ đôi HQcouple,39425,0.96153846153846156
bút cầu vồng,Shop đồ đôi HQcouple,39425,0.88235294117647056
set váy áo sơ mi bam nữ chụp đám cưới,Shop đồ đôi HQcouple,39425,0.87313432835820892
bộ áo váy sơ mi đôi vintage 2019,Shop đồ đôi HQcouple,39425,0.85
váy thun xuông,Shop đồ đôi HQcouple,39425,0.83333333333333337
bộ ao váy đầm cặp đôi,Shop đồ đôi HQcouple,39425,0.82758620689655171
bo ao vay doi so mi cap,Shop đồ đôi HQcouple,39425,0.76271186440677963
bộ váy áo chụp cưới,Shop đồ đôi HQcouple,39425,0.75
đồ cặp nam nư áo so mi và đầm,Shop đồ đôi HQcouple,39425,0.740506329113924
áo váy cặp,Shop đồ đôi HQcouple,39425,0.71146245059288538
váy đôi,Shop đồ đôi HQcouple,39425,0.67469879518072284
váy cặp,Shop đồ đôi HQcouple,39425,0.66666666666666663
màu nhuộm fabio,Diva Cosmetics Hairsalon,39443,1.0
thuốc nhuộm màu cam 25k,Diva Cosmetics Hairsalon,39443,1.0
nhuộm 000,Diva Cosmetics Hairsalon,39443,1.0
màu nhuộm toc màu than chì,Diva Cosmetics Hairsalon,39443,0.9928057553956835
màu nhuộm quần áo,Diva Cosmetics Hairsalon,39443,0.95665634674922606
màu nhuộm,Diva Cosmetics Hairsalon,39443,0.95269382391590018
nhuộm màu khói,Diva Cosmetics Hairsalon,39443,0.95151515151515154
sáp nhuộm màu xám khoái,Diva Cosmetics Hairsalon,39443,0.9452054794520548
nhuộm toc,Diva Cosmetics Hairsalon,39443,0.89855072463768115
màu nhuộm vải,Diva Cosmetics Hairsalon,39443,0.89349745785389345
colatin,Diva Cosmetics Hairsalon,39443,0.84382284382284378
nhuộm tóc tạm thời,Diva Cosmetics Hairsalon,39443,0.83453237410071945
thuốc nhuộm màu xanh,Diva Cosmetics Hairsalon,39443,0.66521739130434787
mafada,Áo thun Mafada,39738,1.0
áo thun nam mafada,Áo thun Mafada,39738,1.0
ao thun mafada,Áo thun Mafada,39738,0.92079207920792083
áo thun mafada,Áo thun Mafada,39738,0.8288288288288288
la new,LA NEW,39788,1.0
hiye,Hiye Sport,39792,0.73399014778325122
quần thể thao nam ống dài,Hiye Sport,39792,0.69565217391304346
